                     Time Temp1(¡æ) Temp2(¡æ) Temp3(¡æ) Temp4(¡æ) Temp5(¡æ) Temp6(¡æ)   Volt(V)      I(A)
      2023-10-29 21:32:26        --        --        --     26.20     26.10     26.20     10.67      0.00
      2023-10-29 21:32:48        --        --        --     26.20     26.10     26.20     10.67      0.00
      2023-10-29 21:33:26        --        --        --     26.20     26.10     26.20     10.63      0.00
      2023-10-29 21:34:38        --        --        --     26.20     26.10     26.20     10.62      0.00
